TIME;ACC_X;ACC_Y;ACC_Z;GYR_X;GYR_Y;GYR_Z
26627;0.76;0.23;-9.69;-0.56;1.40;-0.47 
26653;0.75;0.19;-9.73;-0.63;1.43;-0.50 
26679;0.69;0.19;-9.67;-0.50;1.23;-0.47 
26705;0.72;0.19;-9.67;-0.37;1.34;-0.48 
26731;0.69;0.19;-9.71;-0.44;1.32;-0.66 
26757;0.71;0.22;-9.70;-0.60;1.40;-0.41 
26783;0.74;0.22;-9.70;-0.63;1.32;-0.25 
26809;0.70;0.23;-9.74;-0.56;1.29;-0.45 
26834;0.77;0.23;-9.73;-0.65;1.37;-0.21 
26866;0.73;0.21;-9.68;-0.51;1.47;-0.35 
26893;0.74;0.19;-9.70;-0.63;1.46;-0.53 
26918;0.71;0.21;-9.68;-0.53;1.44;-0.40 
26944;0.73;0.20;-9.67;-0.39;1.50;-0.69 
26970;0.73;0.24;-9.66;-0.51;1.29;-0.45 
26996;0.72;0.23;-9.68;-0.63;1.34;-0.39 
27022;0.70;0.22;-9.71;-0.59;1.29;-0.53 
27047;0.73;0.20;-9.67;-0.46;1.35;-0.45 
27074;0.69;0.24;-9.73;-0.53;1.50;-0.47 
27100;0.79;0.24;-9.70;-0.67;1.39;-0.52 
27125;0.74;0.21;-9.69;-0.63;1.23;-0.64 
27152;0.75;0.18;-9.74;-0.72;1.30;-0.37 
27184;0.72;0.23;-9.70;-0.34;1.53;-0.48 
27209;0.70;0.21;-9.67;-0.58;1.29;-0.48 
27236;0.70;0.22;-9.70;-0.53;1.50;-0.34 
27261;0.75;0.17;-9.67;-0.56;1.30;-0.48 
27288;0.77;0.21;-9.70;-0.81;1.39;-0.51 
27314;0.72;0.22;-9.65;-0.54;1.20;-0.26 
27340;0.73;0.22;-9.71;-0.41;1.34;-0.51 
27366;0.73;0.19;-9.66;-0.63;1.30;-0.36 
27393;0.71;0.20;-9.68;-0.38;1.43;-0.56 
27418;0.72;0.20;-9.70;-0.66;1.29;-0.50 
27445;0.76;0.22;-9.72;-0.54;1.27;-0.36 
27470;0.71;0.25;-9.70;-0.61;1.33;-0.44 
27497;0.71;0.23;-9.68;-0.47;1.41;-0.45 
27529;0.74;0.22;-9.70;-0.53;1.37;-0.50 
27554;0.72;0.21;-9.69;-0.52;1.34;-0.37 
27581;0.73;0.22;-9.71;-0.50;1.44;-0.45 
27607;0.71;0.18;-9.72;-0.62;1.61;-0.55 
27632;0.73;0.22;-9.68;-0.61;1.25;-0.50 
27659;0.71;0.20;-9.71;-0.67;1.45;-0.39 
27684;0.74;0.25;-9.69;-0.60;1.30;-0.41 
27710;0.75;0.23;-9.71;-0.44;1.47;-0.42 
27736;0.74;0.26;-9.71;-0.50;1.17;-0.53 
27762;0.74;0.22;-9.72;-0.58;1.24;-0.48 
27788;0.71;0.20;-9.68;-0.53;1.50;-0.50 
27813;0.71;0.17;-9.68;-0.50;1.37;-0.58 
27845;0.78;0.22;-9.70;-0.50;1.37;-0.53 
27872;0.71;0.19;-9.73;-0.37;1.33;-0.64 
27897;0.74;0.22;-9.74;-0.61;1.30;-0.50 
27923;0.75;0.22;-9.72;-0.58;1.53;-0.58 
27950;0.73;0.22;-9.71;-0.60;1.37;-0.50 
27975;0.74;0.23;-9.66;-0.53;1.28;-0.36 
28001;0.70;0.25;-9.73;-0.52;1.36;-0.66 
28027;0.69;0.20;-9.70;-0.53;1.24;-0.49 
28053;0.75;0.23;-9.71;-0.57;1.41;-0.37 
28079;0.74;0.19;-9.69;-0.50;1.30;-0.51 
28114;0.73;0.21;-9.68;-0.55;1.45;-0.40 
28141;0.72;0.23;-9.73;-0.57;1.25;-0.47 
28167;0.75;0.21;-9.71;-0.53;1.37;-0.40 
28198;0.74;0.22;-9.71;-0.60;1.39;-0.43 
28225;0.70;0.24;-9.70;-0.66;1.27;-0.42 
28251;0.72;0.22;-9.73;-0.61;1.30;-0.35 
28276;0.70;0.22;-9.71;-0.41;1.23;-0.43 
28302;0.75;0.20;-9.66;-0.57;1.34;-0.49 
28328;0.71;0.18;-9.70;-0.50;1.24;-0.55 
28354;0.72;0.25;-9.71;-0.59;1.20;-0.53 
28380;0.74;0.19;-9.72;-0.48;1.42;-0.55 
28422;0.73;0.23;-9.69;-0.55;1.33;-0.45 
28447;0.72;0.19;-9.71;-0.52;1.28;-0.40 
28474;0.74;0.20;-9.69;-0.46;1.42;-0.53 
28499;0.75;0.22;-9.67;-0.53;1.33;-0.43 
28531;0.74;0.20;-9.72;-0.39;1.52;-0.60 
28558;0.75;0.21;-9.68;-0.59;1.39;-0.52 
28583;0.79;0.24;-9.71;-0.59;1.41;-0.39 
28610;0.71;0.19;-9.71;-0.37;1.36;-0.46 
28636;0.69;0.21;-9.67;-0.49;1.30;-0.44 
28661;0.72;0.23;-9.70;-0.69;1.22;-0.45 
28688;0.73;0.23;-9.67;-0.63;1.37;-0.48 
28713;0.76;0.21;-9.72;-0.43;1.37;-0.40 
28740;0.70;0.19;-9.72;-0.53;1.48;-0.53 
28766;0.72;0.23;-9.69;-0.75;1.43;-0.54 
28792;0.74;0.17;-9.68;-0.55;1.34;-0.50 
28818;0.74;0.22;-9.70;-0.47;1.34;-0.43 
28844;0.74;0.20;-9.73;-0.54;1.44;-0.42 
28876;0.74;0.23;-9.71;-0.64;1.34;-0.39 
28902;0.74;0.22;-9.71;-0.70;1.32;-0.40 
28928;0.73;0.24;-9.67;-0.51;1.40;-0.32 
28954;0.73;0.19;-9.68;-0.56;1.22;-0.46 
28980;0.71;0.21;-9.70;-0.76;1.40;-0.51 
29005;0.73;0.23;-9.71;-0.52;1.34;-0.49 
29031;0.69;0.26;-9.71;-0.66;1.40;-0.56 
29058;0.73;0.20;-9.71;-0.53;1.37;-0.49 
29083;0.73;0.20;-9.71;-0.62;1.32;-0.50 
29109;0.70;0.21;-9.69;-0.49;1.42;-0.49 
29134;0.73;0.21;-9.71;-0.63;1.33;-0.58 
29161;0.75;0.21;-9.67;-0.53;1.47;-0.45 
29193;0.69;0.21;-9.72;-0.53;1.41;-0.63 
29218;0.73;0.22;-9.72;-0.47;1.20;-0.49 
29244;0.74;0.19;-9.70;-0.56;1.39;-0.38 
29271;0.72;0.22;-9.70;-0.62;1.47;-0.43 
29296;0.73;0.22;-9.67;-0.52;1.40;-0.46 
29322;0.75;0.22;-9.71;-0.67;1.40;-0.60 
29347;0.72;0.21;-9.72;-0.54;1.26;-0.48 
29374;0.78;0.22;-9.70;-0.55;1.36;-0.47 
29400;0.74;0.23;-9.66;-0.55;1.31;-0.50 
29425;0.74;0.19;-9.72;-0.63;1.37;-0.32 
29451;0.73;0.24;-9.70;-0.53;1.37;-0.54 
29477;0.73;0.23;-9.71;-0.40;1.46;-0.47 
29503;0.71;0.20;-9.70;-0.69;1.27;-0.54 
29535;0.73;0.22;-9.72;-0.62;1.31;-0.47 
29560;0.73;0.20;-9.68;-0.71;1.35;-0.56 
29587;0.78;0.24;-9.67;-0.48;1.20;-0.50 
29613;0.75;0.21;-9.66;-0.43;1.34;-0.51 
29638;0.70;0.20;-9.71;-0.59;1.53;-0.43 
29664;0.75;0.25;-9.72;-0.56;1.37;-0.50 
29690;0.75;0.23;-9.66;-0.53;1.42;-0.38 
29716;0.73;0.23;-9.69;-0.47;1.30;-0.50 
29742;0.73;0.25;-9.66;-0.66;1.47;-0.50 
29767;0.75;0.26;-9.71;-0.59;1.37;-0.50 
29794;0.71;0.20;-9.71;-0.62;1.27;-0.60 
29819;0.71;0.19;-9.71;-0.60;1.25;-0.59 
29851;0.71;0.17;-9.71;-0.48;1.33;-0.56 
29877;0.71;0.21;-9.68;-0.65;1.40;-0.56 
29903;0.74;0.21;-9.65;-0.53;1.36;-0.38 
29929;0.71;0.20;-9.71;-0.63;1.35;-0.43 
29956;0.73;0.22;-9.70;-0.54;1.46;-0.54 
29981;0.75;0.22;-9.73;-0.58;1.30;-0.53 
30007;0.76;0.20;-9.69;-0.54;1.43;-0.56 
30033;0.72;0.23;-9.69;-0.58;1.33;-0.50 
30059;0.75;0.21;-9.69;-0.60;1.37;-0.54 
30086;0.73;0.22;-9.71;-0.58;1.39;-0.39 
30111;0.76;0.20;-9.70;-0.56;1.44;-0.52 
30137;0.71;0.23;-9.72;-0.60;1.36;-0.47 
30163;0.72;0.23;-9.70;-0.51;1.31;-0.60 
30188;0.72;0.20;-9.68;-0.56;1.29;-0.53 
30214;0.71;0.21;-9.69;-0.76;1.29;-0.54 
30239;0.72;0.22;-9.69;-0.64;1.32;-0.43 
30265;0.73;0.23;-9.70;-0.54;1.43;-0.53 
30291;0.74;0.19;-9.72;-0.63;1.48;-0.41 
30317;0.72;0.21;-9.70;-0.55;1.50;-0.53 
30343;0.74;0.24;-9.66;-0.53;1.34;-0.56 
30368;0.76;0.23;-9.69;-0.43;1.21;-0.46 
30394;0.69;0.27;-9.68;-0.68;1.27;-0.30 
30420;0.77;0.21;-9.71;-0.56;1.21;-0.53 
30446;0.76;0.24;-9.72;-0.52;1.46;-0.50 
30472;0.74;0.20;-9.67;-0.59;1.47;-0.52 
30503;0.74;0.21;-9.72;-0.51;1.36;-0.50 
30529;0.74;0.21;-9.70;-0.64;1.33;-0.44 
30556;0.76;0.22;-9.68;-0.60;1.50;-0.34 
30581;0.74;0.20;-9.71;-0.43;1.41;-0.39 
30607;0.72;0.20;-9.67;-0.57;1.29;-0.50 
30632;0.71;0.23;-9.67;-0.49;1.29;-0.50 
30658;0.72;0.19;-9.68;-0.42;1.23;-0.65 
30685;0.73;0.21;-9.69;-0.54;1.34;-0.51 
30710;0.70;0.20;-9.70;-0.68;1.37;-0.53 
30736;0.73;0.23;-9.73;-0.66;1.31;-0.46 
30761;0.75;0.20;-9.69;-0.49;1.40;-0.32 
30788;0.76;0.20;-9.69;-0.72;1.32;-0.37 
30820;0.72;0.22;-9.72;-0.53;1.40;-0.37 
30845;0.74;0.21;-9.70;-0.52;1.39;-0.43 
30871;0.75;0.20;-9.69;-0.67;1.25;-0.47 
30897;0.70;0.24;-9.68;-0.54;1.30;-0.44 
30922;0.73;0.21;-9.69;-0.54;1.30;-0.58 
30949;0.75;0.23;-9.67;-0.69;1.39;-0.38 
30974;0.69;0.21;-9.66;-0.57;1.34;-0.37 
31000;0.77;0.22;-9.72;-0.48;1.34;-0.46 
31026;0.70;0.24;-9.69;-0.47;1.36;-0.38 
31052;0.76;0.21;-9.69;-0.59;1.31;-0.43 
31078;0.72;0.20;-9.72;-0.51;1.36;-0.48 
31104;0.76;0.21;-9.69;-0.51;1.22;-0.50 
31129;0.73;0.19;-9.72;-0.53;1.50;-0.55 
31161;0.73;0.22;-9.67;-0.59;1.29;-0.51 
31187;0.77;0.19;-9.71;-0.56;1.36;-0.47 
31213;0.80;0.22;-9.69;-0.53;1.24;-0.54 
31239;0.73;0.18;-9.69;-0.51;1.43;-0.40 
31265;0.72;0.21;-9.67;-0.58;1.34;-0.38 
31301;0.71;0.20;-9.63;-0.63;1.46;-0.50 
31327;0.73;0.22;-9.71;-0.56;1.32;-0.43 
31353;0.72;0.26;-9.69;-0.66;1.34;-0.54 
31379;0.72;0.20;-9.68;-0.59;1.24;-0.47 
31406;0.74;0.18;-9.70;-0.59;1.20;-0.51 
31448;0.72;0.23;-9.71;-0.56;1.34;-0.53 
31473;0.71;0.20;-9.66;-0.74;1.34;-0.49 
31505;0.70;0.25;-9.67;-0.58;1.33;-0.38 
31532;0.71;0.23;-9.67;-0.53;1.27;-0.47 
31557;0.71;0.19;-9.68;-0.78;1.44;-0.60 
31583;0.70;0.24;-9.69;-0.61;1.31;-0.47 
31608;0.72;0.24;-9.71;-0.56;1.48;-0.47 
31635;0.72;0.22;-9.67;-0.43;1.35;-0.49 
31661;0.72;0.26;-9.67;-0.68;1.37;-0.44 
31686;0.69;0.19;-9.73;-0.53;1.41;-0.52 
31712;0.75;0.20;-9.70;-0.59;1.43;-0.59 
31737;0.71;0.22;-9.70;-0.66;1.44;-0.44 
31764;0.75;0.23;-9.72;-0.47;1.46;-0.43 
31790;0.74;0.21;-9.72;-0.62;1.37;-0.42 
31815;0.70;0.20;-9.68;-0.64;1.40;-0.58 
31847;0.77;0.20;-9.67;-0.53;1.37;-0.43 
31873;0.74;0.20;-9.68;-0.61;1.38;-0.45 
31898;0.70;0.21;-9.69;-0.64;1.36;-0.45 
31924;0.75;0.22;-9.68;-0.56;1.37;-0.63 
31950;0.74;0.26;-9.68;-0.66;1.41;-0.50 
31976;0.75;0.20;-9.72;-0.37;1.35;-0.43 
32002;0.73;0.19;-9.70;-0.63;1.26;-0.43 
32027;0.68;0.18;-9.71;-0.51;1.41;-0.57 
32054;0.72;0.24;-9.66;-0.56;1.35;-0.59 
32079;0.73;0.21;-9.69;-0.63;1.48;-0.58 
32105;0.71;0.15;-9.70;-0.54;1.44;-0.45 
32131;0.75;0.19;-9.69;-0.59;1.37;-0.34 
32172;0.74;0.25;-9.66;-0.48;1.48;-0.42 
32197;0.71;0.22;-9.69;-0.57;1.27;-0.60 
32223;0.72;0.21;-9.70;-0.49;1.44;-0.37 
32248;0.75;0.22;-9.68;-0.47;1.46;-0.35 
32275;0.72;0.21;-9.66;-0.50;1.37;-0.42 
32301;0.75;0.21;-9.71;-0.49;1.45;-0.43 
32326;0.71;0.24;-9.70;-0.54;1.36;-0.62 
32352;0.72;0.23;-9.69;-0.57;1.46;-0.48 
32378;0.75;0.25;-9.71;-0.65;1.31;-0.42 
32404;0.73;0.21;-9.70;-0.64;1.39;-0.53 
32430;0.73;0.21;-9.72;-0.69;1.32;-0.35 
32455;0.75;0.20;-9.71;-0.63;1.29;-0.57 
32482;0.71;0.23;-9.67;-0.66;1.39;-0.43 
32514;0.72;0.24;-9.65;-0.67;1.45;-0.43 
32539;0.71;0.23;-9.68;-0.48;1.53;-0.44 
32566;0.72;0.23;-9.69;-0.50;1.26;-0.47 
32592;0.73;0.21;-9.67;-0.65;1.23;-0.40 
32618;0.73;0.21;-9.70;-0.47;1.46;-0.48 
32645;0.74;0.22;-9.69;-0.60;1.46;-0.38 
32671;0.71;0.21;-9.67;-0.65;1.36;-0.49 
32697;0.69;0.22;-9.74;-0.47;1.37;-0.48 
32723;0.73;0.22;-9.70;-0.60;1.21;-0.50 
32749;0.73;0.21;-9.69;-0.60;1.27;-0.44 
32776;0.72;0.23;-9.70;-0.68;1.27;-0.45 
32802;0.73;0.24;-9.70;-0.56;1.47;-0.45 
32834;0.77;0.19;-9.71;-0.54;1.31;-0.37 
32860;0.77;0.21;-9.71;-0.46;1.28;-0.50 
32886;0.76;0.21;-9.68;-0.65;1.46;-0.43 
32912;0.75;0.25;-9.73;-0.66;1.32;-0.41 
32939;0.71;0.23;-9.69;-0.56;1.39;-0.56 
32964;0.71;0.23;-9.69;-0.40;1.36;-0.42 
32991;0.76;0.23;-9.68;-0.60;1.40;-0.52 
33016;0.72;0.18;-9.68;-0.47;1.27;-0.40 
33043;0.78;0.24;-9.67;-0.61;1.35;-0.40 
33069;0.73;0.23;-9.74;-0.50;1.35;-0.53 
33094;0.72;0.20;-9.71;-0.64;1.33;-0.59 
33121;0.73;0.20;-9.69;-0.53;1.30;-0.43 
33146;0.70;0.22;-9.65;-0.50;1.40;-0.53 
33179;0.73;0.24;-9.69;-0.56;1.51;-0.53 
33205;0.70;0.20;-9.70;-0.63;1.41;-0.38 
33230;0.75;0.23;-9.70;-0.44;1.30;-0.53 
33257;0.74;0.21;-9.65;-0.58;1.28;-0.52 
33283;0.73;0.21;-9.68;-0.39;1.18;-0.31 
33309;0.76;0.21;-9.70;-0.65;1.26;-0.43 
33335;0.73;0.18;-9.71;-0.53;1.16;-0.60 
33361;0.75;0.20;-9.68;-0.52;1.32;-0.42 
33387;0.74;0.23;-9.70;-0.53;1.27;-0.53 
33413;0.73;0.24;-9.70;-0.71;1.38;-0.49 
33439;0.74;0.20;-9.65;-0.54;1.43;-0.47 
33465;0.72;0.25;-9.74;-0.69;1.42;-0.52 
33497;0.74;0.24;-9.67;-0.52;1.38;-0.46 
33523;0.76;0.24;-9.70;-0.46;1.37;-0.52 
33549;0.74;0.21;-9.72;-0.50;1.25;-0.40 
33575;0.73;0.22;-9.69;-0.47;1.31;-0.45 
33601;0.72;0.22;-9.67;-0.50;1.27;-0.40 
33627;0.74;0.23;-9.70;-0.66;1.37;-0.41 
33653;0.72;0.21;-9.72;-0.57;1.50;-0.26 
33679;0.74;0.22;-9.67;-0.62;1.43;-0.63 
33705;0.73;0.21;-9.69;-0.53;1.32;-0.59 
33731;0.73;0.19;-9.68;-0.44;1.26;-0.47 
33758;0.69;0.21;-9.67;-0.59;1.38;-0.47 
33783;0.73;0.25;-9.67;-0.58;1.45;-0.54 
33810;0.71;0.21;-9.70;-0.64;1.42;-0.41 
33842;0.74;0.25;-9.66;-0.51;1.38;-0.40 
33867;0.69;0.23;-9.71;-0.70;1.37;-0.51 
33894;0.76;0.24;-9.71;-0.66;1.46;-0.60 
33921;0.74;0.22;-9.66;-0.60;1.30;-0.58 
33946;0.69;0.19;-9.72;-0.53;1.15;-0.55 
33973;0.74;0.23;-9.68;-0.49;1.36;-0.37 
33998;0.69;0.18;-9.70;-0.47;1.31;-0.50 
34025;0.71;0.23;-9.69;-0.59;1.36;-0.44 
34051;0.75;0.25;-9.71;-0.63;1.29;-0.48 
34077;0.71;0.24;-9.66;-0.64;1.32;-0.38 
34104;0.75;0.23;-9.72;-0.67;1.50;-0.50 
34129;0.73;0.26;-9.63;-0.43;1.41;-0.43 
34161;0.71;0.22;-9.71;-0.38;1.39;-0.43 
34188;0.74;0.22;-9.68;-0.66;1.34;-0.30 
34213;0.73;0.18;-9.69;-0.70;1.37;-0.60 
34240;0.74;0.21;-9.69;-0.62;1.51;-0.44 
34266;0.70;0.24;-9.70;-0.63;1.38;-0.53 
34291;0.71;0.18;-9.71;-0.56;1.24;-0.37 
34318;0.72;0.22;-9.70;-0.43;1.44;-0.53 
34343;0.70;0.25;-9.71;-0.49;1.37;-0.55 
34370;0.72;0.23;-9.68;-0.56;1.40;-0.51 
34396;0.71;0.20;-9.67;-0.57;1.33;-0.54 
34421;0.76;0.25;-9.69;-0.49;1.46;-0.54 
34463;0.71;0.21;-9.73;-0.63;1.43;-0.45 
34499;0.74;0.18;-9.71;-0.60;1.27;-0.60 
34532;0.70;0.21;-9.67;-0.60;1.40;-0.66 
34557;0.76;0.22;-9.70;-0.53;1.35;-0.42 
34584;0.71;0.20;-9.67;-0.54;1.35;-0.54 
34610;0.74;0.20;-9.70;-0.59;1.27;-0.57 
34636;0.75;0.18;-9.71;-0.56;1.39;-0.53 
34662;0.75;0.21;-9.69;-0.69;1.34;-0.43 
34688;0.74;0.19;-9.71;-0.58;1.34;-0.62 
34714;0.71;0.23;-9.70;-0.43;1.37;-0.47 
34740;0.76;0.22;-9.72;-0.60;1.41;-0.53 
34766;0.76;0.23;-9.72;-0.55;1.52;-0.56 
34792;0.72;0.24;-9.70;-0.45;1.24;-0.53 
34818;0.74;0.24;-9.69;-0.65;1.40;-0.44 
34849;0.72;0.27;-9.69;-0.53;1.49;-0.44 
34876;0.70;0.21;-9.70;-0.44;1.35;-0.40 
34902;0.73;0.22;-9.70;-0.65;1.48;-0.35 
34927;0.71;0.23;-9.72;-0.60;1.25;-0.41 
34954;0.74;0.25;-9.70;-0.46;1.37;-0.47 
34979;0.70;0.23;-9.69;-0.59;1.31;-0.44 
35006;0.73;0.23;-9.70;-0.59;1.35;-0.40 
35032;0.72;0.20;-9.69;-0.53;1.40;-0.49 
35057;0.72;0.18;-9.67;-0.57;1.26;-0.47 
35084;0.69;0.26;-9.72;-0.54;1.21;-0.51 
35109;0.71;0.24;-9.71;-0.58;1.33;-0.57 
35136;0.72;0.19;-9.69;-0.46;1.18;-0.60 
35162;0.77;0.17;-9.73;-0.55;1.40;-0.50 
35193;0.69;0.20;-9.70;-0.50;1.34;-0.42 
35220;0.74;0.19;-9.65;-0.62;1.42;-0.37 
35246;0.75;0.23;-9.75;-0.66;1.33;-0.47 
35272;0.73;0.20;-9.67;-0.53;1.36;-0.50 
35298;0.72;0.20;-9.68;-0.52;1.42;-0.34 
35324;0.75;0.21;-9.67;-0.59;1.40;-0.60 
35350;0.75;0.20;-9.68;-0.58;1.41;-0.60 
35377;0.75;0.19;-9.68;-0.61;1.23;-0.45 
35402;0.74;0.24;-9.71;-0.61;1.30;-0.53 
35429;0.72;0.25;-9.68;-0.42;1.32;-0.37 
35454;0.73;0.23;-9.70;-0.62;1.33;-0.50 
35481;0.72;0.23;-9.68;-0.43;1.36;-0.52 
35513;0.72;0.21;-9.70;-0.48;1.46;-0.47 
35538;0.73;0.20;-9.68;-0.65;1.32;-0.50 
35565;0.75;0.20;-9.70;-0.53;1.41;-0.53 
35591;0.72;0.21;-9.67;-0.43;1.27;-0.49 
35617;0.73;0.18;-9.73;-0.66;1.38;-0.45 
35643;0.73;0.23;-9.71;-0.46;1.36;-0.41 
35668;0.72;0.25;-9.73;-0.43;1.30;-0.44 
35695;0.71;0.24;-9.68;-0.47;1.37;-0.43 
35721;0.71;0.19;-9.66;-0.60;1.32;-0.52 
35746;0.71;0.21;-9.71;-0.63;1.30;-0.43 
35773;0.75;0.18;-9.71;-0.44;1.41;-0.45 
35799;0.77;0.23;-9.71;-0.69;1.37;-0.33 
35825;0.77;0.21;-9.72;-0.53;1.51;-0.48 
35857;0.71;0.22;-9.67;-0.72;1.34;-0.43 
35883;0.76;0.23;-9.70;-0.50;1.30;-0.42 
35908;0.72;0.23;-9.69;-0.61;1.36;-0.40 
35935;0.75;0.21;-9.68;-0.66;1.34;-0.47 
35960;0.72;0.22;-9.72;-0.65;1.21;-0.53 
35987;0.71;0.18;-9.70;-0.62;1.32;-0.43 
36013;0.77;0.27;-9.69;-0.55;1.30;-0.46 
36038;0.79;0.25;-9.67;-0.58;1.31;-0.48 
36065;0.75;0.20;-9.73;-0.60;1.27;-0.53 
36090;0.72;0.21;-9.68;-0.43;1.39;-0.54 
36116;0.74;0.24;-9.72;-0.66;1.38;-0.37 
36143;0.74;0.23;-9.69;-0.67;1.43;-0.48 
36174;0.69;0.24;-9.71;-0.66;1.25;-0.50 
36200;0.76;0.23;-9.69;-0.74;1.38;-0.46 
36226;0.75;0.20;-9.67;-0.61;1.24;-0.50 
36252;0.72;0.23;-9.72;-0.49;1.43;-0.39 
36278;0.76;0.23;-9.69;-0.66;1.40;-0.55 
36303;0.69;0.23;-9.68;-0.50;1.42;-0.51 
36330;0.72;0.23;-9.69;-0.45;1.35;-0.54 
36356;0.76;0.24;-9.66;-0.43;1.24;-0.40 
36381;0.71;0.20;-9.69;-0.62;1.41;-0.49 
36408;0.74;0.23;-9.70;-0.57;1.38;-0.51 
36433;0.76;0.21;-9.69;-0.60;1.36;-0.43 
36459;0.74;0.22;-9.68;-0.54;1.37;-0.58 
36486;0.72;0.23;-9.72;-0.52;1.22;-0.39 
36517;0.74;0.24;-9.68;-0.56;1.40;-0.56 
36543;0.76;0.21;-9.71;-0.59;1.40;-0.47 
36570;0.76;0.20;-9.71;-0.40;1.27;-0.53 
36595;0.73;0.20;-9.70;-0.47;1.33;-0.50 
36622;0.70;0.23;-9.69;-0.64;1.41;-0.57 
36647;0.76;0.20;-9.66;-0.63;1.23;-0.47 
36674;0.71;0.23;-9.72;-0.46;1.40;-0.44 
36700;0.71;0.26;-9.69;-0.66;1.47;-0.53 
36726;0.74;0.19;-9.71;-0.59;1.43;-0.45 
36752;0.74;0.23;-9.69;-0.66;1.42;-0.43 
36779;0.75;0.18;-9.70;-0.63;1.24;-0.54 
36804;0.75;0.22;-9.70;-0.53;1.27;-0.44 
36836;0.74;0.22;-9.73;-0.61;1.38;-0.41 
36862;0.72;0.24;-9.70;-0.45;1.50;-0.43 
36888;0.74;0.22;-9.66;-0.56;1.29;-0.33 
36914;0.76;0.23;-9.67;-0.60;1.37;-0.43 
36940;0.74;0.20;-9.69;-0.46;1.42;-0.35 
36966;0.69;0.24;-9.70;-0.58;1.25;-0.60 
36992;0.71;0.23;-9.73;-0.43;1.39;-0.32 
37018;0.73;0.25;-9.68;-0.56;1.34;-0.52 
37044;0.72;0.19;-9.70;-0.61;1.37;-0.45 
37069;0.74;0.22;-9.73;-0.48;1.43;-0.40 
37096;0.73;0.23;-9.74;-0.50;1.28;-0.42 
37122;0.73;0.19;-9.71;-0.56;1.42;-0.35 
37147;0.74;0.21;-9.68;-0.44;1.25;-0.47 
37179;0.73;0.22;-9.69;-0.66;1.29;-0.56 
37206;0.73;0.23;-9.69;-0.47;1.24;-0.38 
37231;0.72;0.20;-9.71;-0.58;1.47;-0.63 
37257;0.72;0.21;-9.68;-0.46;1.39;-0.47 
37282;0.74;0.19;-9.70;-0.59;1.42;-0.56 
37309;0.68;0.25;-9.68;-0.62;1.27;-0.39 
37335;0.73;0.21;-9.70;-0.59;1.27;-0.37 
37360;0.72;0.22;-9.72;-0.66;1.22;-0.50 
37387;0.73;0.21;-9.73;-0.50;1.37;-0.53 
37412;0.72;0.19;-9.66;-0.67;1.40;-0.42 
37438;0.71;0.22;-9.69;-0.52;1.37;-0.45 
37480;0.74;0.23;-9.69;-0.63;1.43;-0.50 
37512;0.72;0.17;-9.69;-0.68;1.34;-0.48 
37537;0.72;0.20;-9.69;-0.67;1.48;-0.52 
37564;0.74;0.22;-9.72;-0.63;1.43;-0.47 
37590;0.75;0.21;-9.71;-0.53;1.46;-0.47 
37615;0.74;0.24;-9.73;-0.57;1.41;-0.47 
37642;0.74;0.21;-9.68;-0.50;1.29;-0.50 
37667;0.71;0.24;-9.70;-0.54;1.29;-0.51 
37703;0.72;0.24;-9.69;-0.47;1.42;-0.41 
37729;0.74;0.24;-9.70;-0.43;1.34;-0.43 
37755;0.72;0.21;-9.68;-0.60;1.18;-0.47 
37781;0.75;0.21;-9.69;-0.57;1.29;-0.54 
37808;0.74;0.19;-9.70;-0.48;1.33;-0.54 
37833;0.71;0.22;-9.69;-0.72;1.34;-0.44 
37865;0.74;0.23;-9.68;-0.74;1.41;-0.36 
37892;0.73;0.23;-9.67;-0.57;1.28;-0.42 
37917;0.74;0.21;-9.71;-0.78;1.52;-0.60 
37944;0.71;0.27;-9.69;-0.59;1.40;-0.47 
37969;0.72;0.21;-9.71;-0.63;1.33;-0.46 
37995;0.74;0.18;-9.69;-0.61;1.37;-0.67 
38022;0.73;0.22;-9.71;-0.48;1.29;-0.49 
38047;0.69;0.23;-9.72;-0.63;1.27;-0.55 
38074;0.73;0.22;-9.71;-0.40;1.31;-0.44 
38099;0.70;0.26;-9.73;-0.60;1.46;-0.30 
38126;0.72;0.22;-9.70;-0.78;1.40;-0.45 
38152;0.70;0.24;-9.67;-0.43;1.37;-0.40 
38184;0.75;0.21;-9.72;-0.57;1.33;-0.40 
38210;0.78;0.21;-9.64;-0.60;1.33;-0.40 
38236;0.75;0.22;-9.67;-0.66;1.43;-0.46 
38262;0.72;0.23;-9.69;-0.55;1.36;-0.53 
38288;0.72;0.23;-9.66;-0.63;1.43;-0.66 
38313;0.74;0.18;-9.69;-0.48;1.31;-0.43 
38340;0.79;0.21;-9.68;-0.42;1.40;-0.43 
38366;0.75;0.20;-9.70;-0.45;1.39;-0.67 
38391;0.71;0.21;-9.72;-0.67;1.40;-0.58 
38418;0.71;0.22;-9.70;-0.47;1.32;-0.58 
38444;0.72;0.25;-9.68;-0.52;1.35;-0.55 
38469;0.74;0.24;-9.67;-0.60;1.40;-0.53 
38495;0.73;0.16;-9.69;-0.52;1.50;-0.50 
38528;0.74;0.23;-9.69;-0.55;1.26;-0.45 
38553;0.72;0.19;-9.70;-0.61;1.44;-0.51 
38579;0.74;0.19;-9.74;-0.62;1.40;-0.47 
38604;0.74;0.21;-9.70;-0.60;1.43;-0.46 
